나이,성별,연소득_만원,직업위험등급,결혼여부,자녀수,흡연여부,만성질환,가족력,우선보장목표,추가보장목표,월예산_만원,목업_적합상품
55,여성,3000,2,기혼,1,비흡연,고혈압,심혈관,가족 생활비,없음,15,수호천사 우리가족 종신보험
55,여성,3000,3,기혼,1,비흡연,고혈압,없음,유병자 보장,없음,8,예산·보장 재검토
55,여성,3000,3,기혼,1,흡연,당뇨,없음,유병자 보장,없음,6,예산·보장 재검토
55,여성,4000,1,기혼,0,비흡연,없음,암,암·건강,가족 생활비,8,수호천사 암/건강보험
55,여성,4000,1,기혼,1,비흡연,고혈압,심혈관,암·건강,없음,8,수호천사 암/건강보험
55,여성,4000,1,기혼,2,비흡연,없음,암,암·건강,가족 생활비,10,수호천사 암/건강보험
55,여성,4000,2,기혼,1,비흡연,고혈압,없음,노후 자금,암·건강,10,수호천사 암/건강보험
55,여성,4000,3,기혼,0,비흡연,없음,없음,노후 자금,없음,6,예산·보장 재검토
55,여성,4000,3,기혼,1,흡연,당뇨,심혈관,가족 생활비,없음,8,예산·보장 재검토
55,여성,5000,1,기혼,1,비흡연,고혈압,암,유병자 보장,암·건강,12,수호천사 간편심사(유병자)보험
55,여성,5000,1,기혼,1,비흡연,당뇨,없음,가족 생활비,없음,8,예산·보장 재검토
55,여성,5000,1,기혼,1,비흡연,없음,없음,노후 자금,암·건강,10,수호천사 암/건강보험
55,여성,5000,1,기혼,2,비흡연,고혈압,심혈관,노후 자금,없음,12,수호천사 행복 연금보험
55,여성,5000,1,기혼,2,비흡연,고혈압,없음,가족 생활비,노후 자금,10,예산·보장 재검토
55,여성,5000,1,기혼,2,비흡연,없음,암,노후 자금,유병자 보장,6,예산·보장 재검토
55,여성,5000,1,기혼,2,흡연,당뇨,암,가족 생활비,없음,8,예산·보장 재검토
55,여성,5000,1,미혼,0,흡연,고혈압,심혈관,유병자 보장,없음,12,수호천사 간편심사(유병자)보험
55,여성,5000,2,기혼,0,비흡연,당뇨,없음,노후 자금,암·건강,8,수호천사 암/건강보험
55,여성,5000,2,기혼,1,비흡연,고혈압,없음,유병자 보장,암·건강,15,수호천사 간편심사(유병자)보험
55,여성,6000,1,기혼,1,비흡연,고혈압,심혈관,유병자 보장,암·건강,10,수호천사 암/건강보험
55,여성,6000,1,기혼,1,비흡연,고혈압,암,유병자 보장,노후 자금,10,예산·보장 재검토
55,여성,6000,1,기혼,1,흡연,당뇨,심혈관,가족 생활비,암·건강,15,수호천사 우리가족 종신보험
55,여성,6000,1,기혼,1,흡연,없음,심혈관,가족 생활비,없음,10,수호천사 암/건강보험
55,여성,6000,2,기혼,1,비흡연,당뇨,없음,가족 생활비,없음,8,예산·보장 재검토
55,여성,6000,2,기혼,2,흡연,고혈압,없음,가족 생활비,없음,6,예산·보장 재검토
55,여성,6000,2,미혼,0,비흡연,고혈압,없음,유병자 보장,없음,12,수호천사 간편심사(유병자)보험
55,여성,6000,3,미혼,0,비흡연,당뇨,암,노후 자금,없음,10,예산·보장 재검토
55,여성,7500,1,기혼,0,비흡연,고혈압,없음,유병자 보장,없음,15,수호천사 간편심사(유병자)보험
55,여성,7500,1,기혼,0,비흡연,당뇨,심혈관,노후 자금,없음,10,예산·보장 재검토
55,여성,7500,1,기혼,1,비흡연,고혈압,암,암·건강,없음,10,수호천사 암/건강보험
55,여성,7500,1,기혼,1,비흡연,당뇨,없음,가족 생활비,암·건강,8,수호천사 암/건강보험
55,여성,7500,1,기혼,1,비흡연,당뇨,없음,가족 생활비,없음,8,예산·보장 재검토
55,여성,7500,1,기혼,1,흡연,당뇨,없음,노후 자금,유병자 보장,15,수호천사 행복 연금보험
55,여성,7500,1,기혼,1,흡연,없음,없음,유병자 보장,없음,6,예산·보장 재검토
55,여성,7500,1,기혼,1,흡연,없음,없음,노후 자금,암·건강,20,수호천사 행복 연금보험
55,여성,7500,1,미혼,0,비흡연,고혈압,없음,유병자 보장,없음,6,예산·보장 재검토
55,여성,7500,2,기혼,1,비흡연,당뇨,없음,가족 생활비,없음,12,수호천사 간편심사(유병자)보험
55,여성,9000,1,기혼,0,비흡연,고혈압,없음,유병자 보장,없음,6,예산·보장 재검토
55,여성,9000,1,기혼,1,비흡연,고혈압,심혈관,암·건강,유병자 보장,15,수호천사 암/건강보험
55,여성,9000,1,기혼,1,비흡연,고혈압,심혈관,유병자 보장,없음,8,예산·보장 재검토
55,여성,9000,1,기혼,1,흡연,당뇨,없음,유병자 보장,가족 생활비,12,수호천사 간편심사(유병자)보험
55,여성,9000,1,기혼,2,비흡연,고혈압,암,유병자 보장,가족 생활비,20,수호천사 간편심사(유병자)보험
55,여성,9000,1,미혼,0,비흡연,없음,심혈관,노후 자금,없음,12,수호천사 행복 연금보험
55,여성,12000,1,기혼,0,비흡연,없음,없음,가족 생활비,유병자 보장,8,예산·보장 재검토
56,남성,3000,1,기혼,0,비흡연,없음,심혈관,암·건강,노후 자금,15,수호천사 암/건강보험
56,남성,3000,1,기혼,0,비흡연,없음,없음,암·건강,노후 자금,8,수호천사 암/건강보험
56,남성,3000,1,기혼,1,비흡연,고혈압,암,암·건강,가족 생활비,6,예산·보장 재검토
56,남성,3000,1,기혼,2,비흡연,없음,심혈관,암·건강,가족 생활비,10,수호천사 암/건강보험
56,남성,3000,2,기혼,0,흡연,당뇨,없음,가족 생활비,유병자 보장,15,수호천사 간편심사(유병자)보험
56,남성,3000,2,미혼,0,비흡연,없음,없음,유병자 보장,없음,8,예산·보장 재검토
56,남성,3000,3,기혼,1,비흡연,고혈압,없음,노후 자금,없음,12,수호천사 행복 연금보험
56,남성,4000,1,기혼,0,비흡연,당뇨,없음,유병자 보장,가족 생활비,12,수호천사 간편심사(유병자)보험
56,남성,4000,1,기혼,0,흡연,고혈압,없음,암·건강,없음,10,수호천사 암/건강보험
56,남성,4000,1,기혼,0,흡연,당뇨,없음,노후 자금,없음,8,예산·보장 재검토
56,남성,4000,1,기혼,1,비흡연,없음,없음,가족 생활비,없음,12,예산·보장 재검토
56,남성,4000,1,기혼,1,흡연,당뇨,없음,가족 생활비,없음,8,예산·보장 재검토
56,남성,4000,1,기혼,2,비흡연,고혈압,없음,노후 자금,없음,6,예산·보장 재검토
56,남성,4000,1,기혼,2,비흡연,없음,암,노후 자금,없음,8,예산·보장 재검토
56,남성,4000,1,기혼,2,비흡연,없음,암,가족 생활비,없음,15,수호천사 우리가족 종신보험
56,남성,4000,1,기혼,2,흡연,당뇨,없음,암·건강,유병자 보장,8,예산·보장 재검토
56,남성,4000,1,미혼,0,비흡연,고혈압,암,유병자 보장,없음,8,예산·보장 재검토
56,남성,4000,1,미혼,0,비흡연,고혈압,없음,노후 자금,가족 생활비,6,예산·보장 재검토
56,남성,4000,2,기혼,0,비흡연,없음,암,노후 자금,가족 생활비,6,예산·보장 재검토
56,남성,4000,2,기혼,0,비흡연,없음,암,암·건강,없음,20,수호천사 암/건강보험
56,남성,4000,2,기혼,1,흡연,고혈압,심혈관,유병자 보장,없음,10,수호천사 암/건강보험
56,남성,4000,2,기혼,2,비흡연,없음,심혈관,유병자 보장,없음,12,수호천사 간편심사(유병자)보험
56,남성,4000,2,기혼,2,흡연,없음,심혈관,암·건강,가족 생활비,12,수호천사 암/건강보험
56,남성,4000,2,미혼,0,비흡연,당뇨,없음,노후 자금,유병자 보장,8,예산·보장 재검토
56,남성,4000,2,미혼,0,비흡연,없음,심혈관,암·건강,노후 자금,15,수호천사 암/건강보험
56,남성,4000,3,기혼,1,비흡연,없음,암,유병자 보장,없음,20,수호천사 간편심사(유병자)보험
56,남성,5000,1,기혼,1,비흡연,고혈압,암,암·건강,노후 자금,12,수호천사 암/건강보험
56,남성,5000,1,기혼,1,비흡연,고혈압,암,유병자 보장,없음,12,수호천사 간편심사(유병자)보험
56,남성,5000,1,기혼,1,비흡연,당뇨,없음,유병자 보장,가족 생활비,10,예산·보장 재검토
56,남성,5000,1,기혼,1,비흡연,없음,암,가족 생활비,없음,15,수호천사 우리가족 종신보험
56,남성,5000,1,기혼,1,비흡연,없음,암,암·건강,없음,6,예산·보장 재검토
56,남성,5000,1,기혼,1,흡연,없음,암,노후 자금,가족 생활비,12,수호천사 행복 연금보험
56,남성,5000,1,미혼,0,비흡연,당뇨,없음,유병자 보장,없음,8,예산·보장 재검토
56,남성,5000,1,미혼,0,비흡연,당뇨,없음,유병자 보장,없음,10,예산·보장 재검토
56,남성,5000,2,기혼,0,비흡연,고혈압,암,암·건강,없음,15,수호천사 암/건강보험
56,남성,5000,2,기혼,1,비흡연,고혈압,없음,암·건강,없음,12,수호천사 암/건강보험
56,남성,5000,2,기혼,1,비흡연,없음,암,암·건강,가족 생활비,6,예산·보장 재검토
56,남성,5000,2,기혼,1,비흡연,없음,없음,암·건강,유병자 보장,12,수호천사 암/건강보험
56,남성,5000,2,기혼,1,흡연,당뇨,암,암·건강,없음,20,수호천사 암/건강보험
56,남성,6000,1,기혼,1,비흡연,고혈압,없음,가족 생활비,없음,12,수호천사 간편심사(유병자)보험
56,남성,6000,1,기혼,2,비흡연,고혈압,암,가족 생활비,유병자 보장,15,수호천사 우리가족 종신보험
56,남성,6000,1,기혼,2,흡연,없음,심혈관,암·건강,없음,15,수호천사 암/건강보험
56,남성,6000,1,기혼,2,흡연,없음,없음,가족 생활비,없음,15,수호천사 우리가족 종신보험
56,남성,6000,1,미혼,0,흡연,당뇨,암,유병자 보장,암·건강,8,예산·보장 재검토
56,남성,6000,2,기혼,1,흡연,고혈압,암,유병자 보장,없음,10,수호천사 암/건강보험
56,남성,6000,2,기혼,2,비흡연,고혈압,없음,유병자 보장,가족 생활비,15,수호천사 간편심사(유병자)보험
56,남성,6000,2,기혼,2,흡연,없음,암,암·건강,가족 생활비,20,수호천사 암/건강보험
56,남성,6000,2,기혼,2,흡연,없음,없음,유병자 보장,없음,6,예산·보장 재검토
56,남성,6000,2,기혼,2,흡연,없음,없음,가족 생활비,암·건강,6,예산·보장 재검토
56,남성,7500,1,기혼,1,비흡연,고혈압,없음,노후 자금,암·건강,10,수호천사 암/건강보험
56,남성,7500,1,기혼,1,비흡연,고혈압,없음,노후 자금,암·건강,15,수호천사 행복 연금보험
56,남성,7500,1,기혼,1,비흡연,없음,암,노후 자금,암·건강,20,수호천사 행복 연금보험
56,남성,7500,1,기혼,1,비흡연,없음,없음,가족 생활비,유병자 보장,12,수호천사 간편심사(유병자)보험
56,남성,7500,1,기혼,2,비흡연,없음,없음,암·건강,노후 자금,6,예산·보장 재검토
56,남성,7500,2,기혼,1,비흡연,당뇨,없음,유병자 보장,없음,8,예산·보장 재검토
56,남성,9000,1,기혼,1,흡연,고혈압,없음,유병자 보장,암·건강,20,수호천사 간편심사(유병자)보험
56,남성,9000,1,기혼,2,비흡연,고혈압,없음,암·건강,없음,10,수호천사 암/건강보험
56,남성,9000,1,기혼,2,비흡연,없음,심혈관,암·건강,없음,6,예산·보장 재검토
56,남성,9000,1,기혼,2,비흡연,없음,암,가족 생활비,없음,8,예산·보장 재검토
56,남성,9000,1,미혼,0,비흡연,고혈압,암,유병자 보장,암·건강,15,수호천사 간편심사(유병자)보험
56,남성,9000,2,기혼,2,비흡연,당뇨,없음,유병자 보장,없음,10,예산·보장 재검토
56,남성,9000,3,기혼,2,비흡연,고혈압,암,가족 생활비,노후 자금,8,예산·보장 재검토
56,남성,12000,1,기혼,0,비흡연,고혈압,없음,유병자 보장,없음,8,예산·보장 재검토
56,남성,12000,1,기혼,0,비흡연,없음,심혈관,노후 자금,없음,20,수호천사 행복 연금보험
56,남성,12000,2,기혼,1,흡연,없음,암,암·건강,가족 생활비,10,수호천사 암/건강보험
56,여성,3000,1,기혼,0,비흡연,고혈압,심혈관,유병자 보장,없음,8,예산·보장 재검토
56,여성,3000,1,기혼,0,흡연,고혈압,없음,유병자 보장,가족 생활비,6,예산·보장 재검토
56,여성,3000,1,기혼,1,비흡연,고혈압,심혈관,유병자 보장,없음,8,예산·보장 재검토
56,여성,3000,1,기혼,1,비흡연,고혈압,암,암·건강,유병자 보장,15,수호천사 암/건강보험
56,여성,3000,1,기혼,1,비흡연,없음,암,암·건강,유병자 보장,15,수호천사 암/건강보험
56,여성,3000,1,기혼,1,비흡연,없음,없음,가족 생활비,암·건강,8,수호천사 암/건강보험
56,여성,3000,1,기혼,2,비흡연,고혈압,없음,유병자 보장,없음,20,수호천사 간편심사(유병자)보험
56,여성,3000,1,기혼,2,비흡연,없음,없음,유병자 보장,없음,8,예산·보장 재검토
56,여성,3000,1,기혼,2,흡연,고혈압,없음,노후 자금,없음,15,수호천사 행복 연금보험
56,여성,3000,1,기혼,2,흡연,당뇨,심혈관,암·건강,없음,6,예산·보장 재검토
56,여성,3000,1,미혼,0,비흡연,고혈압,없음,가족 생활비,노후 자금,8,예산·보장 재검토
56,여성,3000,1,미혼,0,흡연,없음,없음,노후 자금,가족 생활비,15,수호천사 행복 연금보험
56,여성,3000,2,기혼,1,흡연,고혈압,암,유병자 보장,없음,20,수호천사 간편심사(유병자)보험
56,여성,4000,1,기혼,1,비흡연,고혈압,없음,가족 생활비,없음,12,수호천사 간편심사(유병자)보험
56,여성,4000,1,기혼,1,비흡연,고혈압,없음,유병자 보장,없음,12,수호천사 간편심사(유병자)보험
56,여성,4000,1,기혼,1,비흡연,없음,없음,노후 자금,없음,15,수호천사 행복 연금보험
56,여성,4000,1,기혼,1,흡연,고혈압,없음,유병자 보장,노후 자금,12,수호천사 간편심사(유병자)보험
56,여성,4000,1,기혼,2,비흡연,당뇨,심혈관,암·건강,없음,8,수호천사 암/건강보험
56,여성,4000,3,기혼,1,비흡연,없음,없음,가족 생활비,없음,10,예산·보장 재검토
56,여성,4000,3,기혼,2,비흡연,없음,심혈관,노후 자금,없음,10,예산·보장 재검토
56,여성,4000,3,기혼,2,흡연,고혈압,암,노후 자금,유병자 보장,10,수호천사 암/건강보험
56,여성,5000,1,기혼,1,비흡연,고혈압,심혈관,노후 자금,없음,15,수호천사 행복 연금보험
56,여성,5000,1,기혼,1,비흡연,당뇨,심혈관,가족 생활비,없음,10,예산·보장 재검토
56,여성,5000,1,기혼,1,흡연,고혈압,심혈관,가족 생활비,없음,6,예산·보장 재검토
56,여성,5000,1,기혼,2,비흡연,고혈압,암,유병자 보장,없음,8,예산·보장 재검토
56,여성,5000,1,기혼,2,비흡연,고혈압,없음,노후 자금,암·건강,15,수호천사 행복 연금보험
56,여성,5000,1,기혼,2,흡연,고혈압,없음,가족 생활비,노후 자금,6,예산·보장 재검토
56,여성,5000,1,기혼,2,흡연,없음,없음,가족 생활비,유병자 보장,15,수호천사 우리가족 종신보험
56,여성,5000,1,미혼,0,비흡연,당뇨,암,가족 생활비,없음,6,예산·보장 재검토
56,여성,5000,1,미혼,0,흡연,당뇨,없음,유병자 보장,없음,8,예산·보장 재검토
56,여성,5000,2,기혼,1,흡연,고혈압,심혈관,암·건강,가족 생활비,15,수호천사 암/건강보험
56,여성,5000,2,기혼,2,비흡연,고혈압,암,유병자 보장,가족 생활비,10,예산·보장 재검토
56,여성,5000,2,기혼,2,흡연,고혈압,없음,유병자 보장,가족 생활비,15,수호천사 간편심사(유병자)보험
56,여성,5000,2,미혼,0,비흡연,없음,암,노후 자금,가족 생활비,6,예산·보장 재검토
56,여성,5000,3,기혼,0,흡연,없음,심혈관,유병자 보장,가족 생활비,10,수호천사 간편심사(유병자)보험
56,여성,6000,1,기혼,0,비흡연,고혈압,없음,노후 자금,암·건강,12,수호천사 행복 연금보험
56,여성,6000,1,기혼,0,흡연,고혈압,없음,유병자 보장,없음,15,수호천사 간편심사(유병자)보험
56,여성,6000,1,기혼,1,비흡연,고혈압,암,가족 생활비,없음,6,예산·보장 재검토
56,여성,6000,1,기혼,1,비흡연,없음,암,암·건강,없음,8,수호천사 암/건강보험
56,여성,6000,1,기혼,2,흡연,당뇨,없음,노후 자금,없음,12,수호천사 행복 연금보험
